id,device_id,product_code_id,is_primary
88267,K031443,NEW,1
88268,K031443,GAM,0
88269,K031443,GAS,0
88270,K031443,GAW,0
88271,K031444,KLE,1
88272,K031445,JHI,1
88273,K031446,DQD,1
88274,K031447,MQB,1
88275,K031448,EHD,1
88276,K031449,KWS,1
88277,K031450,LLL,1
88278,K031451,GEX,1
88279,K031452,KWP,1
88280,K031452,MNH,0
88281,K031452,MNI,0
88282,K031453,FMI,1
88283,K031454,HAW,1
88284,K031455,MNI,1
88285,K031457,OCX,1
88286,K031459,DQY,1
88287,K031460,BZD,1
88288,K031461,ELC,1
88289,K031462,MBH,1
88290,K031463,HHW,1
88291,K031465,DQA,1
88292,K031466,MLO,1
88293,K031467,EMA,1
88294,K031468,HCH,1
88295,K031469,JAK,1
88296,K031470,BZD,1
88297,K031471,KWP,1
88298,K031471,MNH,0
88299,K031471,MNI,0
88300,K031472,CGA,1
88301,K031473,LLZ,1
88302,K031474,JDI,1
88303,K031475,DZE,1
88304,K031476,EBG,1
88305,K031477,LPL,1
88306,K031478,BSB,1
88307,K031479,DXN,1
88308,K031480,KRO,1
88309,K031481,MHX,1
88310,K031482,GXH,1
88311,K031483,DXT,1
88312,K031484,ELW,1
88313,K031485,DQO,1
88314,K031486,MQL,1
88315,K031487,DXN,1
88316,K031488,GEX,1
88317,K031489,GEX,1
88318,K031490,LQN,1
88319,K031492,KNT,1
88320,K031493,HRS,1
88321,K031494,EMA,1
88322,K031495,LPH,1
88323,K031497,DJC,1
88324,K031497,DIS,0
88325,K031497,DJR,0
88326,K031497,JXM,0
88327,K031497,MLK,0
88328,K031499,NHN,1
88329,K031500,FPA,1
88330,K031501,NBW,1
88331,K031501,CGA,0
88332,K031501,JJX,0
88333,K031502,FIN,1
88334,K031503,FLL,1
88335,K031504,KNG,1
88336,K031505,DQY,1
88337,K031506,LGD,1
88338,K031508,JDQ,1
88339,K031508,HRS,0
88340,K031508,HWE,0
88341,K031510,ETN,1
88342,K031510,GWF,0
88343,K031510,IKN,0
88344,K031511,NQP,1
88345,K031512,DIO,1
88346,K031514,BZH,1
88347,K031515,DQA,1
88348,K031517,DQD,1
88349,K031518,DWF,1
88350,K031519,MAI,1
88351,K031521,LPN,1
88352,K031522,LPN,1
88353,K031523,LFL,1
88354,K031524,JAQ,1
88355,K031527,FGM,1
88356,K031530,LON,1
88357,K031531,GAR,1
88358,K031532,LPL,1
88359,K031533,KWP,1
88360,K031534,CEW,1
88361,K031535,KPR,1
88362,K031535,IXL,0
88363,K031535,IXR,0
88364,K031535,JAA,0
88365,K031536,MOS,1
88366,K031538,KNT,1
88367,K031539,LCP,1
88368,K031540,EKX,1
88369,K031541,LZG,1
88370,K031543,EJT,1
88371,K031544,DWC,1
88372,K031545,JWY,1
88373,K031546,GZJ,1
88374,K031548,FSR,1
88375,K031549,FSR,1
88376,K031550,DQK,1
88377,K031551,KTB,1
88378,K031552,IYN,1
88379,K031552,ITX,0
88380,K031552,IYO,0
88381,K031553,BTO,1
88382,K031554,CAC,1
88383,K031555,LXC,1
88384,K031556,FLL,1
88385,K031557,DPS,1
88386,K031559,JOW,1
88387,K031560,CHL,1
88388,K031560,CEM,0
88389,K031560,CGA,0
88390,K031560,CGZ,0
88391,K031560,GKR,0
88392,K031560,JFP,0
88393,K031560,JGS,0
88394,K031560,KHP,0
88395,K031561,DQK,1
88396,K031562,LLZ,1
88397,K031563,DAK,1
88398,K031564,GEI,1
88399,K031565,PSZ,1
88400,K031566,MEA,1
88401,K031567,LLZ,1
88402,K031568,DZE,1
88403,K031569,DSP,1
88404,K031571,IZQ,1
88405,K031572,LPH,1
88406,K031572,LWJ,0
88407,K031572,LZO,0
88408,K031573,KTT,1
88409,K031574,IZH,1
88410,K031575,JJY,1
88411,K031576,IQI,1
88412,K031577,JJY,1
88413,K031578,HCG,1
88414,K031579,JIH,1
88415,K031580,LZA,1
88416,K031581,LYY,1
88417,K031582,MNW,1
88418,K031583,DYB,1
88419,K031584,EBW,1
88420,K031585,MNH,1
88421,K031585,KWQ,0
88422,K031585,MNI,0
88423,K031586,DXZ,1
88424,K031589,LON,1
88425,K031590,LLZ,1
88426,K031591,LZA,1
88427,K031593,GCJ,1
88428,K031594,MEG,1
88429,K031595,KWP,1
88430,K031597,IZW,1
88431,K031599,DQO,1
88432,K031599,DRO,0
88433,K031599,DXO,0
88434,K031600,FRN,1
88435,K031601,LON,1
88436,K031601,JWY,0
88437,K031601,LRG,0
88438,K031601,LTT,0
88439,K031601,LTW,0
88440,K031602,LON,1
88441,K031604,NOZ,1
88442,K031604,JIS,0
88443,K031604,JJX,0
88444,K031605,HRX,1
88445,K031606,LFX,1
88446,K031607,DCK,1
88447,K031608,JIX,1
88448,K031609,HRS,1
88449,K031610,MCW,1
88450,K031611,NGX,1
88451,K031612,ILY,1
88452,K031614,HGX,1
88453,K031615,EBZ,1
88454,K031616,HIG,1
88455,K031617,KLA,1
88456,K031618,IPL,1
88457,K031621,IPL,1
88458,K031622,MQE,1
88459,K031623,FZP,1
88460,K031623,NCA,0
88461,K031623,NJU,0
88462,K031624,KLW,1
88463,K031625,LZA,1
88464,K031626,LJS,1
88465,K031627,EJH,1
88466,K031629,HKI,1
88467,K031630,LDH,1
88468,K031631,IYE,1
88469,K031632,DZE,1
88470,K031633,MQB,1
88471,K031634,IYE,1
88472,K031635,MQP,1
88473,K031636,DSP,1
88474,K031637,OWB,1
88475,K031638,LLZ,1
88476,K031639,HEX,1
88477,K031641,JCT,1
88478,K031643,BZG,1
88479,K031644,JJY,1
88480,K031645,KTT,1
88481,K031646,LPN,1
88482,K031647,JOJ,1
88483,K031648,EOB,1
88484,K031649,CBF,1
88485,K031650,DBF,1
88486,K031651,MQV,1
88487,K031652,DQX,1
88488,K031653,CAH,1
88489,K031654,GXR,1
88490,K031655,MNI,1
88491,K031655,KWP,0
88492,K031655,KWQ,0
88493,K031655,MNH,0
88494,K031656,MNS,1
88495,K031657,MRW,1
88496,K031658,EJJ,1
88497,K031659,JEY,1
88498,K031660,NTX,1
88499,K031661,LLZ,1
88500,K031662,DXO,1
88501,K031663,IYN,1
88502,K031663,ITX,0
88503,K031663,IYO,0
88504,K031664,EKR,1
88505,K031665,HQF,1
88506,K031666,HRS,1
88507,K031669,KGO,1
88508,K031670,KGO,1
88509,K031671,GEX,1
88510,K031672,MQP,1
88511,K031673,LOD,1
88512,K031674,DZE,1
88513,K031675,GEI,1
88514,K031676,KDJ,1
88515,K031677,HRS,1
88516,K031678,DQX,1
88517,K031679,LON,1
88518,K031680,GEX,1
88519,K031681,EIA,1
88520,K031682,JIX,1
88521,K031683,JIX,1
88522,K031684,FRO,1
88523,K031685,HWC,1
88524,K031686,BTI,1
88525,K031687,KTT,1
88526,K031688,DTL,1
88527,K031689,NQJ,1
88528,K031690,GEX,1
88529,K031691,DRE,1
88530,K031692,DQY,1
88531,K031693,LPH,1
88532,K031694,OLW,1
88533,K031694,OLT,0
88534,K031694,OMC,0
88535,K031694,ORT,0
88536,K031695,DXN,1
88537,K031696,MQN,1
88538,K031697,GEH,1
88539,K031698,JJX,1
88540,K031699,LON,1
88541,K031700,DTN,1
88542,K031701,NEI,1
88543,K031702,KWQ,1
88544,K031704,LLZ,1
88545,K031705,KPS,1
88546,K031706,DPW,1
88547,K031706,DPT,0
88548,K031706,DSA,0
88549,K031707,BZR,1
88550,K031708,MQN,1
88551,K031710,LFL,1
88552,K031711,ITI,1
88553,K031712,HTY,1
88554,K031713,EWO,1
88555,K031714,HWC,1
88556,K031715,NOT,1
88557,K031716,MQX,1
88558,K031717,CDZ,1
88559,K031717,JIS,0
88560,K031717,JJY,0
88561,K031718,LJS,1
88562,K031719,NHA,1
88563,K031720,GCJ,1
88564,K031721,EBF,1
88565,K031722,JOW,1
88566,K031724,KTT,1
88567,K031725,KTT,1
88568,K031727,JWY,1
88569,K031728,DWJ,1
88570,K031729,JWH,1
88571,K031730,JDI,1
88572,K031731,LNH,1
88573,K031732,HAW,1
88574,K031733,HKX,1
88575,K031734,JDI,1
88576,K031735,HNO,1
88577,K031737,MDB,1
88578,K031738,LZG,1
88579,K031739,MMI,1
88580,K031740,DQA,1
88581,K031741,CCK,1
88582,K031742,DQA,1
88583,K031744,JDI,1
88584,K031744,KWL,0
88585,K031744,LWJ,0
88586,K031745,BZD,1
88587,K031747,NHA,1
88588,K031748,EZL,1
88589,K031749,FRN,1
88590,K031750,LYZ,1
88591,K031751,HWC,1
88592,K031752,EMA,1
88593,K031753,LPN,1
88594,K031754,LYY,1
88595,K031755,LFR,1
88596,K031756,CGN,1
88597,K031757,MQP,1
88598,K031758,FBP,1
88599,K031759,DKZ,1
88600,K031759,DIO,0
88601,K031759,DIS,0
88602,K031759,DJC,0
88603,K031759,DJG,0
88604,K031759,DJR,0
88605,K031759,KXM,0
88606,K031759,LCM,0
88607,K031759,LDJ,0
88608,K031759,LFG,0
88609,K031760,MHX,1
88610,K031761,JEY,1
88611,K031764,IYE,1
88612,K031766,DQY,1
88613,K031767,OTN,1
88614,K031768,LZA,1
88615,K031769,EGJ,1
88616,K031770,HAW,1
88617,K031771,IZX,1
88618,K031772,KWP,1
88619,K031773,OCX,1
88620,K031774,LPL,1
88621,K031775,DKB,1
88622,K031776,DWF,1
88623,K031777,FGE,1
88624,K031778,LLZ,1
88625,K031779,LLZ,1
88626,K031780,MQP,1
88627,K031781,MHX,1
88628,K031782,KWQ,1
88629,K031783,FPA,1
88630,K031784,GTY,1
88631,K031785,OMH,1
88632,K031786,EOX,1
88633,K031787,HIH,1
88634,K031788,MXK,1
88635,K031789,ODG,1
88636,K031789,FDS,0
88637,K031789,FET,0
88638,K031790,EOB,1
88639,K031793,DZH,1
88640,K031794,BTR,1
88641,K031795,GEX,1
88642,K031797,DJR,1
88643,K031798,LCX,1
88644,K031799,LDS,1
88645,K031800,FTC,1
88646,K031801,MUH,1
88647,K031801,EHD,0
88648,K031801,MQB,0
88649,K031802,EHD,1
88650,K031803,LZO,1
88651,K031804,KRO,1
88652,K031805,GEX,1
88653,K031807,DZL,1
88654,K031808,FPK,1
88655,K031809,KMT,1
88656,K031810,KRD,1
88657,K031811,EBC,1
88658,K031812,DXC,1
88659,K031812,HHM,0
88660,K031812,ITX,0
88661,K031812,JAF,0
88662,K031812,MDC,0
88663,K031813,LYC,1
88664,K031814,CCK,1
88665,K031815,LNH,1
88666,K031816,LLZ,1
88667,K031817,MQV,1
88668,K031818,MQX,1
88669,K031819,GEX,1
88670,K031820,IPF,1
88671,K031821,FGE,1
88672,K031823,MQP,1
88673,K031824,CHH,1
88674,K031825,KPS,1
88675,K031826,MQV,1
88676,K031827,DWF,1
88677,K031828,GEN,1
88678,K031829,GJT,1
88679,K031830,MEG,1
88680,K031831,HKO,1
88681,K031831,HKN,0
88682,K031831,HOX,0
88683,K031832,FIP,1
88684,K031833,MNI,1
88685,K031833,KWP,0
88686,K031833,KWQ,0
88687,K031833,MNH,0
88688,K031834,MHI,1
88689,K031835,DXN,1
88690,K031836,LLZ,1
88691,K031837,JDK,1
88692,K031838,MQV,1
88693,K031840,DXN,1
88694,K031841,KWL,1
88695,K031842,PDU,1
88696,K031843,NBW,1
88697,K031844,LJT,1
88698,K031846,GEI,1
88699,K031847,GCJ,1
88700,K031849,MHX,1
88701,K031850,GXQ,1
88702,K031851,EFB,1
88703,K031852,HCG,1
88704,K031854,LYZ,1
88705,K031855,KWQ,1
88706,K031855,KWP,0
88707,K031855,MNH,0
88708,K031855,MNI,0
88709,K031855,NKB,0
88710,K031856,DKB,1
88711,K031857,DEM,1
88712,K031858,GWG,1
88713,K031859,KWD,1
88714,K031860,BZR,1
88715,K031861,LHI,1
88716,K031862,ITH,1
88717,K031863,MWI,1
88718,K031864,DQX,1
88719,K031865,LON,1
88720,K031866,JAI,1
88721,K031868,EFB,1
88722,K031869,GEI,1
88723,K031870,LEG,1
88724,K031871,JAK,1
88725,K031872,KPS,1
88726,K031873,JJX,1
88727,K031874,KPS,1
88728,K031875,KTT,1
88729,K031876,BYI,1
88730,K031877,EBF,1
88731,K031879,KHS,1
88732,K031880,JIX,1
88733,K031881,MUU,1
88734,K031882,GCJ,1
88735,K031883,BZD,1
88736,K031884,IPF,1
88737,K031885,HBL,1
88738,K031886,LLZ,1
88739,K031888,MNI,1
88740,K031888,KWP,0
88741,K031888,KWQ,0
88742,K031888,MNH,0
88743,K031889,KKX,1
88744,K031890,JJX,1
88745,K031891,GCJ,1
88746,K031893,KWP,1
88747,K031893,KWQ,0
88748,K031893,MNH,0
88749,K031893,MNI,0
88750,K031894,MUI,1
88751,K031895,FET,1
88752,K031896,MNS,1
88753,K031897,INI,1
88754,K031898,GKR,1
88755,K031899,PSZ,1
88756,K031900,GZI,1
88757,K031901,JWH,1
88758,K031902,KLT,1
88759,K031903,DTZ,1
88760,K031905,FLL,1
88761,K031906,DYB,1
88762,K031907,FLL,1
88763,K031908,CAF,1
88764,K031909,MEG,1
88765,K031910,IOR,1
88766,K031912,LON,1
88767,K031913,LYZ,1
88768,K031914,MQP,1
88769,K031915,KLE,1
88770,K031916,DQX,1
88771,K031917,FPA,1
88772,K031919,KTT,1
88773,K031920,ITX,1
88774,K031921,JJY,1
88775,K031922,DYB,1
88776,K031923,FPA,1
88777,K031924,JIT,1
88778,K031924,JJE,0
88779,K031924,LBR,0
88780,K031925,FTL,1
88781,K031926,GEI,1
88782,K031927,LNH,1
88783,K031928,FLL,1
88784,K031929,LLZ,1
88785,K031930,GWF,1
88786,K031930,FEN,0
88787,K031930,JXE,0
88788,K031931,DPW,1
88789,K031932,LBH,1
88790,K031933,FYA,1
88791,K031935,BZD,1
88792,K031936,DZE,1
88793,K031937,HWC,1
88794,K031938,NEU,1
88795,K031939,HWC,1
88796,K031941,JEC,1
88797,K031942,MHI,1
88798,K031943,LON,1
88799,K031944,LZA,1
88800,K031945,HWC,1
88801,K031946,DTM,1
88802,K031947,KQO,1
88803,K031947,JIR,0
88804,K031947,NFZ,0
88805,K031948,DXZ,1
88806,K031949,DXF,1
88807,K031950,GEI,1
88808,K031951,GEI,1
88809,K031952,NOP,1
88810,K031953,NOP,1
88811,K031954,GEX,1
88812,K031955,FTL,1
88813,K031956,GCJ,1
88814,K031957,LPN,1
88815,K031958,FLL,1
88816,K031959,LXT,1
88817,K031960,GEX,1
88818,K031961,HRS,1
88819,K031962,JWH,1
88820,K031963,KWA,1
88821,K031964,DXN,1
88822,K031965,MHJ,1
88823,K031966,EOQ,1
88824,K031967,MNI,1
88825,K031967,KWP,0
88826,K031967,MNH,0
88827,K031967,NKB,0
88828,K031968,EIH,1
88829,K031969,FTM,1
88830,K031970,DQK,1
88831,K031971,HSD,1
88832,K031972,HRX,1
88833,K031973,LXT,1
88834,K031974,HIH,1
88835,K031975,IYE,1
88836,K031978,ETY,1
88837,K031979,FSY,1
88838,K031979,FET,0
88839,K031979,GCJ,0
88840,K031979,GEI,0
88841,K031979,HET,0
88842,K031979,HIF,0
88843,K031979,LMC,0
88844,K031980,HAW,1
88845,K031981,MAI,1
88846,K031982,CAF,1
88847,K031983,NFB,1
88848,K031984,LON,1
88849,K031985,MNI,1
88850,K031986,EWO,1
88851,K031987,MKJ,1
88852,K031988,GEX,1
88853,K031989,JEY,1
88854,K031990,JJX,1
88855,K031991,KGI,1
88856,K031992,KRA,1
88857,K031993,GEX,1
88858,K031994,GCT,1
88859,K031995,IKN,1
88860,K031996,ITH,1
88861,K031997,BSY,1
88862,K031998,NUW,1
88863,K031999,HAW,1
88864,K032000,GKZ,1
88865,K032001,ELW,1
88866,K032002,NGA,1
88867,K032003,GZJ,1
88868,K032004,FIP,1
88869,K032005,FRN,1
88870,K032007,LYY,1
88871,K032008,LJT,1
88872,K032010,LZA,1
88873,K032011,LZA,1
88874,K032012,LPS,1
88875,K032013,GKZ,1
88876,K032014,CFN,1
88877,K032015,MQE,1
88878,K032016,LYY,1
88879,K032017,GGN,1
88880,K032018,NFB,1
88881,K032020,LLZ,1
88882,K032022,LMA,1
88883,K032023,GEX,1
88884,K032024,LZA,1
88885,K032025,FGE,1
88886,K032026,LLZ,1
88887,K032027,CIS,1
88888,K032029,NBW,1
88889,K032030,LPN,1
88890,K032031,DQX,1
88891,K032032,HRS,1
88892,K032033,NKB,1
88893,K032033,KWP,0
88894,K032033,KWQ,0
88895,K032033,MNH,0
88896,K032033,MNI,0
88897,K032034,GZB,1
88898,K032035,CZW,1
88899,K032035,DBI,0
88900,K032035,JIT,0
88901,K032036,KPS,1
88902,K032037,MNI,1
88903,K032037,KWP,0
88904,K032037,KWQ,0
88905,K032037,MNH,0
88906,K032038,DQK,1
88907,K032039,GKZ,1
88908,K032040,KFM,1
88909,K032041,DWF,1
88910,K032042,DYH,1
88911,K032044,LJT,1
88912,K032045,MOS,1
88913,K032046,OWB,1
88914,K032047,GEI,1
88915,K032049,LEG,1
88916,K032050,DQX,1
88917,K032051,MKJ,1
88918,K032052,HRY,1
88919,K032054,HAW,1
88920,K032055,GZJ,1
88921,K032055,IPF,0
88922,K032055,LIH,0
88923,K032056,BZD,1
88924,K032057,DIO,1
88925,K032057,DJC,0
88926,K032057,DJG,0
88927,K032057,DKZ,0
88928,K032057,LCM,0
88929,K032057,LDJ,0
88930,K032058,KTT,1
88931,K032059,KWQ,1
88932,K032061,MSD,1
88933,K032062,GEI,1
88934,K032063,KPS,1
88935,K032064,MQP,1
88936,K032065,MMP,1
88937,K032066,LFL,1
88938,K032067,JAQ,1
88939,K032068,DTR,1
88940,K032068,DTP,0
88941,K032068,DTZ,0
88942,K032068,KFM,0
88943,K032069,DQY,1
88944,K032070,EIA,1
88945,K032071,LYZ,1
88946,K032072,HWC,1
88947,K032073,DYB,1
88948,K032074,JJY,1
88949,K032075,FKH,1
88950,K032076,LFR,1
88951,K032077,LZA,1
88952,K032078,NOV,1
88953,K032079,JWH,1
88954,K032080,HIL,1
88955,K032081,EIH,1
88956,K032082,LNH,1
88957,K032083,ETN,1
88958,K032084,LYZ,1
88959,K032085,GEX,1
88960,K032086,MQG,1
88961,K032087,HLJ,1
88962,K032088,GEI,1
88963,K032089,JJY,1
88964,K032090,MOS,1
88965,K032091,HFX,1
88966,K032092,FCL,1
88967,K032092,FAJ,0
88968,K032092,FDI,0
88969,K032092,FGA,0
88970,K032092,KGE,0
88971,K032092,KNS,0
88972,K032093,GCJ,1
88973,K032094,KWP,1
88974,K032094,MNH,0
88975,K032094,MNI,0
88976,K032095,JDK,1
88977,K032096,LLZ,1
88978,K032097,HSB,1
88979,K032098,HWC,1
88980,K032099,EBZ,1
88981,K032100,IYE,1
88982,K032101,IPL,1
88983,K032102,KWQ,1
88984,K032102,MNH,0
88985,K032102,MNI,0
88986,K032103,DSH,1
88987,K032104,NQB,1
88988,K032105,DWX,1
88989,K032106,EJT,1
88990,K032108,MBH,1
88991,K032110,LWJ,1
88992,K032111,IYN,1
88993,K032111,ITX,0
88994,K032111,IYO,0
88995,K032112,BTR,1
88996,K032113,NOT,1
88997,K032114,IYN,1
88998,K032114,ITX,0
88999,K032114,IYO,0
89000,K032115,JXI,1
89001,K032116,ELW,1
89002,K032117,DZI,1
89003,K032117,EIA,0
89004,K032117,ERL,0
89005,K032117,GEY,0
89006,K032117,HBC,0
89007,K032117,HBE,0
89008,K032117,HSZ,0
89009,K032119,KCT,1
89010,K032121,LNH,1
89011,K032122,JJY,1
89012,K032123,IOR,1
89013,K032124,HIS,1
89014,K032125,DXC,1
89015,K032126,HSD,1
89016,K032127,KNY,1
89017,K032127,DPT,0
89018,K032127,DPW,0
89019,K032127,FGE,0
89020,K032128,DTM,1
89021,K032129,DQX,1
89022,K032130,MQV,1
89023,K032131,LON,1
89024,K032132,GEI,1
89025,K032133,IOR,1
89026,K032134,JZO,1
89027,K032135,IYO,1
89028,K032136,EJH,1
89029,K032137,FGE,1
89030,K032138,KLA,1
89031,K032139,GGP,1
89032,K032140,DZE,1
89033,K032141,FMI,1
89034,K032142,MWI,1
89035,K032143,BYJ,1
89036,K032144,CAZ,1
89037,K032145,DPS,1
89038,K032146,DQX,1
89039,K032147,FRN,1
89040,K032149,GEI,1
89041,K032150,FPA,1
89042,K032151,JWH,1
89043,K032152,EJJ,1
89044,K032153,LON,1
89045,K032154,MQL,1
89046,K032155,MQL,1
89047,K032156,IYE,1
89048,K032157,LLZ,1
89049,K032158,DZE,1
89050,K032159,LCX,1
89051,K032160,GAR,1
89052,K032161,LNW,1
89053,K032162,LGD,1
89054,K032163,MBH,1
89055,K032164,LZG,1
89056,K032165,EIH,1
89057,K032166,GQG,1
89058,K032167,HWC,1
89059,K032168,FTL,1
89060,K032169,LXT,1
89061,K032170,CAF,1
89062,K032171,IYE,1
89063,K032172,LYZ,1
89064,K032173,HIL,1
89065,K032174,LLZ,1
89066,K032175,EMA,1
89067,K032176,LLZ,1
89068,K032177,FDS,1
89069,K032178,IPF,1
89070,K032179,KLE,1
89071,K032180,JDK,1
89072,K032182,IYN,1
89073,K032182,ITX,0
89074,K032182,IYO,0
89075,K032183,DQX,1
89076,K032186,LLZ,1
89077,K032187,HRS,1
89078,K032188,CJM,1
89079,K032188,JIS,0
89080,K032188,JJX,0
89081,K032190,LYZ,1
89082,K032191,GEX,1
89083,K032192,FLE,1
89084,K032194,LSL,1
89085,K032195,DYH,1
89086,K032196,GXI,1
89087,K032197,MAI,1
89088,K032198,HCH,1
89089,K032199,CHQ,1
89090,K032200,DPS,1
89091,K032201,LYY,1
89092,K032202,LLZ,1
89093,K032203,GKR,1
89094,K032204,GEX,1
89095,K032205,GEX,1
89096,K032206,FGE,1
89097,K032207,GEI,1
89098,K032208,MQE,1
89099,K032209,MUJ,1
89100,K032210,MQB,1
89101,K032212,HRX,1
89102,K032213,DWA,1
89103,K032214,GKZ,1
89104,K032215,JWH,1
89105,K032216,NHN,1
89106,K032217,FZP,1
89107,K032218,GEX,1
89108,K032219,MNI,1
89109,K032219,KWP,0
89110,K032219,MNH,0
89111,K032220,GEX,1
89112,K032221,GEX,1
89113,K032222,LYR,1
89114,K032223,GEI,1
89115,K032224,HWC,1
89116,K032225,DQK,1
89117,K032226,CBK,1
89118,K032227,HIS,1
89119,K032228,HWC,1
89120,K032229,ILY,1
89121,K032230,DQD,1
89122,K032231,ILY,1
89123,K032232,LNH,1
89124,K032233,MEA,1
89125,K032234,EFB,1
89126,K032235,NBC,1
89127,K032236,LYZ,1
89128,K032237,JJY,1
89129,K032238,FZP,1
89130,K032239,GYB,1
89131,K032240,MID,1
89132,K032242,GES,1
89133,K032243,JAK,1
89134,K032244,HSB,1
89135,K032245,GAT,1
89136,K032246,JSM,1
89137,K032247,MEG,1
89138,K032248,IYE,1
89139,K032250,KRH,1
89140,K032251,DGC,1
89141,K032252,HGM,1
89142,K032254,DAK,1
89143,K032256,LPL,1
89144,K032257,LZG,1
89145,K032259,JWY,1
89146,K032260,GEX,1
89147,K032261,KRA,1
89148,K032263,DZE,1
89149,K032264,HSD,1
89150,K032265,KWQ,1
89151,K032265,KWP,0
89152,K032265,MNH,0
89153,K032265,MNI,0
89154,K032267,EJT,1
89155,K032268,MQV,1
89156,K032269,HRS,1
89157,K032271,GEH,1
89158,K032272,LYZ,1
89159,K032274,FOZ,1
89160,K032275,LON,1
89161,K032276,MWJ,1
89162,K032277,INI,1
89163,K032278,GXY,1
89164,K032279,KLP,1
89165,K032280,IZL,1
89166,K032281,IYN,1
89167,K032281,ITX,0
89168,K032281,IYO,0
89169,K032282,EZX,1
89170,K032283,GDB,1
89171,K032284,DZE,1
89172,K032285,JIT,1
89173,K032286,MQV,1
89174,K032287,JIX,1
89175,K032288,MQV,1
89176,K032289,ELW,1
89177,K032290,MHX,1
89178,K032291,DOA,1
89179,K032292,FOZ,1
89180,K032293,LYY,1
89181,K032294,LYY,1
89182,K032295,JWH,1
89183,K032296,JIS,1
89184,K032297,HNO,1
89185,K032298,DQY,1
89186,K032299,LON,1
89187,K032300,MEH,1
89188,K032301,OMP,1
89189,K032302,DZE,1
89190,K032303,HBE,1
89191,K032305,DXN,1
89192,K032306,MDB,1
89193,K032307,GXP,1
89194,K032308,DXN,1
89195,K032309,LRX,1
89196,K032310,OMP,1
89197,K032311,CEM,1
89198,K032311,CDS,0
89199,K032311,CGA,0
89200,K032311,CHL,0
89201,K032311,GGF,0
89202,K032311,GGZ,0
89203,K032311,GHS,0
89204,K032311,GKR,0
89205,K032311,JFP,0
89206,K032311,JGS,0
89207,K032311,KHG,0
89208,K032311,KHP,0
89209,K032312,DQY,1
89210,K032314,LON,1
89211,K032315,ITX,1
89212,K032316,EJT,1
89213,K032317,EJT,1
89214,K032318,EJT,1
89215,K032319,EJT,1
89216,K032320,EJT,1
89217,K032321,EJT,1
89218,K032322,CAH,1
89219,K032323,LYZ,1
89220,K032324,LLZ,1
89221,K032325,DWL,1
89222,K032327,GEI,1
89223,K032329,IYN,1
89224,K032329,ITX,0
89225,K032329,IYO,0
89226,K032330,LJC,1
89227,K032331,HBL,1
89228,K032332,LBZ,1
89229,K032333,GEH,1
89230,K032333,ITX,0
89231,K032333,IYN,0
89232,K032333,IYO,0
89233,K032333,OCL,0
89234,K032334,KLR,1
89235,K032335,JJY,1
89236,K032336,DCN,1
89237,K032337,GWM,1
89238,K032338,MWI,1
89239,K032339,GCJ,1
89240,K032340,LPL,1
89241,K032341,EIA,1
89242,K032342,GKZ,1
89243,K032344,EZX,1
89244,K032345,MUJ,1
89245,K032346,MSX,1
89246,K032347,GDW,1
89247,K032348,LZO,1
89248,K032348,JDI,0
89249,K032348,KWA,0
89250,K032348,LWJ,0
89251,K032349,GZB,1
89252,K032350,LHQ,1
89253,K032351,DZE,1
89254,K032355,EHD,1
89255,K032356,KDI,1
89256,K032357,GEX,1
89257,K032358,HRX,1
89258,K032360,FGE,1
89259,K032361,KJJ,1
89260,K032362,FLL,1
89261,K032363,DXN,1
89262,K032364,FLL,1
89263,K032365,JXM,1
89264,K032365,DLJ,0
89265,K032365,LAS,0
89266,K032366,GXP,1
89267,K032367,HSB,1
89268,K032368,KWQ,1
89269,K032369,MHX,1
89270,K032370,DSI,1
89271,K032371,MQP,1
89272,K032372,JAQ,1
89273,K032374,LZC,1
89274,K032375,LJT,1
89275,K032376,DQO,1
89276,K032377,KHS,1
89277,K032379,ILY,1
89278,K032380,LZO,1
89279,K032382,JWY,1
89280,K032383,GEX,1
89281,K032385,LPH,1
89282,K032386,BTL,1
89283,K032387,DWQ,1
89284,K032388,MYU,1
89285,K032390,BSO,1
89286,K032392,DZB,1
89287,K032393,FMG,1
89288,K032394,MNI,1
89289,K032395,EFB,1
89290,K032396,JDI,1
89291,K032397,GEX,1
89292,K032398,MNI,1
89293,K032398,KWP,0
89294,K032398,KWQ,0
89295,K032398,MNH,0
89296,K032399,LON,1
89297,K032400,FYD,1
89298,K032401,LLZ,1
89299,K032402,IOR,1
89300,K032403,NPF,1
89301,K032404,DYB,1
89302,K032405,NEZ,1
89303,K032406,GXI,1
89304,K032407,DYH,1
89305,K032408,DYW,1
89306,K032409,MQV,1
89307,K032410,LQZ,1
89308,K032411,DQX,1
89309,K032412,KYB,1
89310,K032413,HRS,1
89311,K032415,MOS,1
89312,K032416,EIH,1
89313,K032417,FOZ,1
89314,K032418,MBH,1
89315,K032419,DAP,1
89316,K032420,GAM,1
89317,K032421,MKJ,1
89318,K032422,LYX,1
89319,K032424,LFL,1
89320,K032425,KZH,1
89321,K032426,DTK,1
89322,K032427,JEC,1
89323,K032428,LNH,1
89324,K032429,MOS,1
89325,K032430,FCW,1
89326,K032431,KDI,1
89327,K032432,FMJ,1
89328,K032433,BZD,1
89329,K032434,FLL,1
89330,K032436,FGE,1
89331,K032437,JIL,1
89332,K032437,CDM,0
89333,K032437,CEN,0
